Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1099,2,04/02/2014,9863,1007,1,1,0,0
514,2,31/12/2013,4221,463,1,0,0,1
731,2,26/11/2013,7281,831,1,0,0,0
278,6,11/04/2015,4820,550,1,0,0,0
649,4,16/07/2015,3852,407,1,1,0,1
145,7,19/04/2015,0,0,0,0,0,0
428,5,09/05/2014,6997,571,1,1,0,0
711,1,16/02/2015,9784,624,1,1,0,1
695,7,30/06/2013,0,0,0,0,0,0
932,2,12/02/2013,4913,543,1,0,0,1
989,2,26/05/2015,5382,595,1,0,0,1
1005,3,23/04/2014,5129,866,1,0,0,1
1066,1,09/06/2014,0,0,0,0,a,0
348,7,10/05/2015,0,0,0,0,0,0
141,3,16/07/2014,5784,597,1,1,0,0
981,5,23/01/2015,6113,685,1,0,0,0
1003,2,12/05/2015,5906,701,1,0,0,0
608,6,07/03/2015,4796,523,1,0,0,0
375,5,17/01/2014,7906,748,1,0,0,0
1004,7,05/01/2014,0,0,0,0,0,0
846,7,22/02/2015,0,0,0,0,0,0
258,6,18/01/2014,4428,395,1,0,0,0
88,5,27/03/2015,5067,578,1,0,0,0
568,6,30/08/2014,5633,474,1,0,0,1
379,1,23/02/2015,3019,424,1,0,0,0
872,5,08/03/2013,10417,999,1,1,0,0
499,2,04/11/2014,6499,785,1,1,0,0
349,6,14/03/2015,8854,830,1,0,0,0
1056,4,12/12/2013,3436,310,1,0,0,0
533,7,09/11/2014,0,0,0,0,0,0
374,2,24/06/2014,5967,790,1,0,0,0
537,1,30/06/2014,12163,988,1,1,0,0
472,4,30/10/2014,4857,659,1,0,0,0
634,7,09/03/2014,0,0,0,0,0,0
198,2,13/08/2013,5171,560,1,1,0,1
384,6,04/10/2014,6898,806,1,0,0,0
666,4,10/10/2013,6491,588,1,1,0,0
828,1,21/01/2013,6135,688,1,1,0,0
461,3,23/04/2014,3230,385,1,0,0,1
1070,6,01/11/2014,7581,893,1,0,0,0
70,1,25/02/2013,4644,565,1,0,0,0
499,5,05/12/2014,7681,1006,1,1,0,0
387,1,09/12/2013,9618,1293,1,0,0,0
443,1,11/02/2013,4354,458,1,0,0,1
282,3,03/09/2014,5159,700,1,1,0,0
1038,2,17/02/2015,4990,419,1,1,0,1
751,2,03/06/2014,6090,746,1,1,0,0
154,6,28/02/2015,9739,764,1,0,0,0
224,5,05/04/2013,4622,359,1,0,0,1
422,1,29/09/2014,5847,534,1,1,0,0
427,5,21/06/2013,8725,866,1,1,0,0
31,4,31/07/2014,7091,659,1,1,0,1
959,3,08/05/2013,7678,911,1,0,0,0
436,5,04/01/2013,5260,619,1,0,0,0
133,4,18/07/2013,9117,1027,1,1,0,1
175,7,22/09/2013,0,0,0,0,0,0
414,3,15/07/2015,6513,467,1,1,0,0
492,4,08/01/2015,9315,1133,1,1,0,0
1083,4,04/07/2013,5266,330,1,1,0,0
330,5,03/04/2015,0,0,0,1,b,1
998,6,28/09/2013,3512,499,1,0,0,0
129,1,22/07/2013,7775,1153,1,0,0,0
886,7,03/05/2015,0,0,0,0,0,0
388,1,09/02/2015,8189,949,1,0,0,0
1035,6,02/02/2013,1852,211,1,0,0,0
313,1,23/12/2013,15161,1375,1,0,0,1
520,1,18/08/2014,5942,534,1,1,0,1
173,5,24/07/2015,6627,864,1,0,0,1
305,1,17/03/2014,7734,636,1,1,0,0
1068,1,28/10/2013,3588,257,1,0,0,1
610,3,21/05/2014,4484,546,1,1,0,0
1056,3,23/10/2013,3723,329,1,1,0,0
565,2,13/08/2013,7303,826,1,1,0,1
764,4,31/10/2013,4352,498,1,0,0,0
675,7,08/03/2015,0,0,0,0,0,0
713,6,26/01/2013,11214,1411,1,0,0,0
339,1,20/07/2015,5844,786,1,0,0,0
973,1,26/01/2015,8543,925,1,1,0,0
96,1,09/06/2014,0,0,0,0,a,0
594,7,05/05/2013,0,0,0,0,0,0
801,5,15/08/2014,4397,487,1,0,0,1
133,1,10/06/2013,5290,739,1,0,0,0
1022,3,15/04/2015,7324,827,1,1,0,0
1079,6,23/02/2013,5327,426,1,0,0,0
780,3,08/05/2013,6037,824,1,0,0,0
923,2,13/08/2013,5852,746,1,1,0,0
982,4,14/02/2013,6077,566,1,0,0,1
944,2,05/03/2013,8705,1289,1,1,0,0
863,3,19/06/2013,7748,968,1,1,0,0
339,2,10/06/2014,5174,698,1,0,0,0
349,4,09/10/2014,8738,854,1,1,0,0
315,4,07/08/2014,5459,535,1,1,0,1
339,3,23/04/2014,4623,648,1,0,0,1
353,5,22/02/2013,3805,1260,1,1,0,0
582,2,19/02/2013,6867,773,1,1,0,0
1078,2,28/07/2015,10301,694,1,1,0,0
316,4,01/01/2015,0,0,0,0,a,1
78,6,13/12/2014,3709,496,1,0,0,0
513,7,09/03/2014,0,0,0,0,0,0
637,4,14/03/2013,6983,617,1,0,0,0
130,2,13/05/2014,4422,548,1,0,0,0
1097,6,27/12/2014,7391,1685,1,0,0,0
724,7,14/04/2013,0,0,0,0,0,0
185,7,26/05/2013,0,0,0,0,0,0
1068,2,26/02/2013,2587,199,1,0,0,0
658,4,06/03/2014,6843,676,1,1,0,0
1,1,03/06/2013,5422,619,1,1,0,0
604,5,24/07/2015,5972,451,1,0,0,0
126,7,08/02/2015,0,0,0,0,0,0
412,5,24/05/2013,7424,549,1,0,0,1
767,1,05/08/2013,10013,1068,1,0,0,0
709,3,30/04/2014,13963,1698,1,1,0,0
1083,6,12/04/2014,5998,413,1,0,0,0
185,7,24/08/2014,0,0,0,0,0,0
1036,3,13/08/2014,3657,389,1,0,0,1
417,3,26/03/2014,6219,684,1,0,0,0
657,4,03/01/2013,5085,694,1,0,0,1
616,3,22/07/2015,6751,680,1,0,0,1
625,4,15/08/2013,5891,585,1,1,0,1
71,2,26/03/2013,10026,812,1,1,0,1
383,2,06/08/2013,12590,1773,1,0,0,1
432,6,22/06/2013,6086,946,1,0,0,0
488,4,10/10/2013,3449,357,1,1,0,1
107,6,30/03/2013,8018,1080,1,0,0,0
495,6,18/01/2014,4325,351,1,0,0,0
466,3,10/09/2014,6761,728,1,0,0,0
287,1,11/03/2013,6585,779,1,0,0,0
878,1,13/01/2014,7610,793,1,0,0,0
46,5,04/10/2013,5215,713,1,0,0,0
875,5,21/02/2014,6320,561,1,1,0,0
976,3,05/06/2013,7972,786,1,1,0,0
961,3,05/03/2014,7123,683,1,1,0,0
373,5,20/03/2015,5856,369,1,1,0,0
937,2,28/04/2015,10088,705,1,1,0,0
969,1,10/03/2014,2957,575,1,0,0,0
389,7,12/05/2013,0,0,0,0,0,0
911,6,22/03/2014,7280,715,1,0,0,0
967,4,02/01/2014,8493,1000,1,0,0,1
205,6,13/12/2014,5895,812,1,0,0,0
850,5,05/06/2015,7902,759,1,1,0,0
40,2,18/02/2014,5400,670,1,1,0,0
557,5,29/08/2014,4338,687,1,0,0,0
913,1,15/07/2013,14566,1611,1,1,0,1
287,3,03/04/2013,6815,733,1,0,0,1
732,4,22/08/2013,6980,944,1,0,0,0
711,4,17/04/2014,9449,651,1,1,0,1
553,3,11/09/2013,6877,610,1,1,0,0
110,4,04/12/2014,6529,702,1,1,0,0
1107,5,18/01/2013,4136,485,1,0,0,0
301,7,04/05/2014,0,0,0,0,0,0
456,2,30/04/2013,9580,1239,1,1,0,0
1020,4,26/02/2015,6818,893,1,0,0,0
319,3,17/07/2013,7222,767,1,1,0,1
328,4,04/12/2014,6090,609,1,1,0,0
650,2,25/03/2014,4956,549,1,0,0,0
5,1,11/05/2015,4305,517,1,0,0,0
474,2,24/09/2013,8887,816,1,1,0,0
2,6,15/11/2014,2979,373,1,0,0,0
745,5,05/06/2015,7622,711,1,1,0,0
901,6,02/11/2013,5797,522,1,0,0,0
1038,5,11/10/2013,7659,628,1,1,0,0
372,5,10/01/2014,8942,818,1,1,0,0
433,2,20/05/2014,6436,726,1,1,0,0
345,2,24/06/2014,3784,498,1,0,0,0
627,6,23/03/2013,6139,657,1,0,0,0
818,5,05/09/2014,6219,637,1,1,0,1
195,6,08/02/2014,10357,1321,1,0,0,0
458,3,21/01/2015,4632,470,1,0,0,0
89,2,15/01/2013,5288,614,1,0,0,0
1001,2,17/02/2015,6947,736,1,1,0,0
369,7,02/06/2013,0,0,0,0,0,0
318,1,27/04/2015,9539,754,1,1,0,0
731,4,31/07/2014,11042,1029,1,1,0,1
793,6,09/02/2013,4227,447,1,0,0,0
765,2,18/06/2013,8495,695,1,1,0,0
683,2,21/04/2015,7055,774,1,0,0,0
187,7,20/04/2014,0,0,0,0,0,0
614,5,30/05/2014,8127,1207,1,0,0,1
72,4,26/03/2015,4501,432,1,0,0,0
360,2,16/09/2014,7944,802,1,1,0,0
686,3,18/09/2013,4357,598,1,0,0,0
810,3,07/01/2015,6596,485,1,1,0,1
961,7,02/02/2014,0,0,0,0,0,0
545,6,21/03/2015,8001,740,1,0,0,0
563,3,03/09/2014,5868,718,1,1,0,0
30,2,05/08/2014,7312,898,1,1,0,1
186,5,29/05/2015,3628,352,1,0,0,1
941,1,29/04/2013,6284,671,1,1,0,0
521,6,18/01/2014,4838,450,1,0,0,0
461,1,04/02/2013,3913,385,1,1,0,0
289,7,07/06/2015,0,0,0,0,0,0
234,6,04/10/2014,11093,1107,1,0,0,0
771,4,09/05/2013,0,0,0,0,a,0
65,2,12/02/2013,4341,465,1,0,0,0
350,4,14/05/2015,0,0,0,0,a,0
551,5,20/02/2015,5750,893,1,1,0,0
424,5,11/04/2014,6494,749,1,0,0,0
609,4,25/04/2013,4678,526,1,1,0,0
970,2,05/05/2015,4178,492,1,1,0,0
885,7,21/12/2014,0,0,0,0,0,0
1016,6,28/09/2013,3374,372,1,0,0,0
701,4,02/01/2014,4055,517,1,0,0,1
876,4,05/02/2015,10436,1159,1,1,0,1
800,6,19/10/2013,4657,481,1,0,0,0
340,6,22/11/2014,5238,546,1,0,0,0
364,6,01/11/2014,0,0,0,0,a,0
255,7,05/07/2015,0,0,0,0,0,0
947,4,10/01/2013,7722,1005,1,1,0,0
935,5,31/05/2013,7184,775,1,1,0,0
1110,3,17/04/2013,3357,431,1,0,0,0
824,6,29/06/2013,3931,444,1,0,0,0
567,5,09/01/2015,5250,645,1,1,0,0
421,6,27/12/2014,13498,1557,1,0,0,0
131,6,15/02/2014,5401,584,1,0,0,0
603,2,12/08/2014,5644,789,1,0,0,1
1040,5,12/06/2015,7192,725,1,0,0,0
339,4,24/01/2013,0,0,0,1,0,0
572,2,23/12/2014,10460,887,1,0,0,1
829,3,29/05/2013,7139,866,1,1,0,0
1104,4,01/05/2014,0,0,0,1,a,0
167,4,28/05/2015,8988,1049,1,0,0,0
62,7,06/04/2014,0,0,0,0,0,0
548,5,03/10/2014,0,0,0,1,a,0
1074,5,09/08/2013,4635,579,1,0,0,1
230,4,02/04/2015,13447,1391,1,1,0,1
263,1,06/01/2014,0,0,0,1,a,0
150,4,18/07/2013,7906,721,1,1,0,1
388,1,08/09/2014,8530,1031,1,0,0,0
141,4,11/07/2013,4360,535,1,0,0,0
550,2,10/06/2014,6743,539,1,0,0,0
1005,4,07/11/2013,5649,827,1,1,0,0
125,5,21/03/2014,10915,1505,1,1,0,0
995,6,20/06/2015,8212,690,1,0,0,0
773,1,06/07/2015,4794,793,1,0,0,0
521,3,13/08/2014,3733,316,1,0,0,1
219,5,11/04/2014,2969,421,1,0,0,0
231,1,05/05/2014,6490,458,1,1,0,0
65,6,26/07/2014,2561,208,1,0,0,0
1060,4,05/02/2015,7621,866,1,1,0,0
328,1,09/06/2014,0,0,0,0,a,0
270,5,23/05/2014,8711,1210,1,1,0,0
360,1,25/05/2015,0,0,0,0,a,0
805,5,25/10/2013,7092,660,1,1,0,0
309,6,14/02/2015,5967,550,1,0,0,0
947,6,30/08/2014,9056,1349,1,0,0,0
153,4,28/11/2013,6017,626,1,0,0,0
702,3,25/12/2013,0,0,0,0,c,1
1015,5,22/03/2013,5725,528,1,1,0,1
536,1,05/01/2015,11890,1114,1,1,0,1
1084,5,12/06/2015,5064,698,1,0,0,0
521,5,24/01/2014,5367,444,1,1,0,0
213,4,04/12/2014,10165,705,1,1,0,0
601,1,20/10/2014,5487,416,1,1,0,1
330,4,14/08/2014,3582,430,1,0,0,1
615,3,06/05/2015,10687,1326,1,1,0,0
396,3,08/05/2013,10042,1223,1,0,0,0
330,5,20/09/2013,3086,367,1,0,0,0
932,3,13/05/2015,7868,838,1,0,0,0
95,2,26/02/2013,6564,827,1,0,0,0
719,6,07/09/2013,5521,496,1,0,0,0
1074,2,22/04/2014,4112,469,1,0,0,1
70,1,15/12/2014,12384,1064,1,1,0,0
164,5,25/01/2013,6624,700,1,1,0,0
254,7,22/12/2013,0,0,0,0,0,0
343,1,18/11/2013,10026,913,1,1,0,0
824,3,29/07/2015,8194,866,1,1,0,1
733,2,05/03/2013,15157,3439,1,1,0,0
679,4,08/01/2015,8962,931,1,1,0,0
596,6,26/10/2013,4293,719,1,0,0,0
1018,6,14/06/2014,11029,1375,1,0,0,0
152,2,14/01/2014,4399,582,1,0,0,0
1044,7,06/10/2013,0,0,0,0,0,0
538,6,27/06/2015,2148,373,1,0,0,0
755,7,23/11/2014,0,0,0,0,0,0
120,7,19/07/2015,0,0,0,0,0,0
16,5,03/01/2014,7066,773,1,0,0,1
888,6,30/11/2013,10924,964,1,0,0,0
182,5,08/08/2014,6196,461,1,1,0,1
631,7,20/01/2013,0,0,0,0,0,0
124,2,04/06/2013,5560,676,1,1,0,0
178,4,29/08/2013,11095,1038,1,1,0,0
218,1,09/09/2013,7017,919,1,1,0,1
845,7,28/12/2014,0,0,0,0,0,0
454,3,09/10/2013,6921,920,1,1,0,0
906,7,22/06/2014,0,0,0,0,0,0
772,5,22/03/2013,3065,436,1,1,0,0
465,3,03/06/2015,11520,783,1,1,0,0
300,3,22/01/2014,6807,856,1,1,0,0
196,4,13/06/2013,4068,645,1,0,0,0
219,4,26/02/2015,2678,399,1,0,0,0
970,7,21/09/2014,0,0,0,0,0,0
373,3,05/03/2014,5006,334,1,1,0,0
1008,3,18/03/2015,5762,771,1,1,0,0
1085,4,25/09/2014,5864,646,1,0,0,0
1080,3,04/09/2013,7289,663,1,0,0,1
911,6,08/06/2013,7614,754,1,0,0,0
186,4,03/04/2014,3944,390,1,1,0,0
51,1,23/02/2015,5370,427,1,0,0,0
530,5,03/04/2015,0,0,0,1,b,1
1063,7,17/11/2013,0,0,0,0,0,0
682,3,03/04/2013,11254,1840,1,0,0,1
433,2,02/06/2015,7354,737,1,1,0,0
558,4,23/10/2014,2815,432,1,1,0,1
1082,5,19/07/2013,5983,920,1,1,0,1
327,6,02/02/2013,7216,900,1,0,0,0
820,2,18/02/2014,12528,1150,1,1,0,0
470,1,04/03/2013,19112,2277,1,1,0,0
545,5,22/05/2015,11237,1047,1,1,0,0
1060,4,04/09/2014,8091,879,1,1,0,0
22,1,18/05/2015,6116,596,1,1,0,0
765,3,05/02/2014,8742,723,1,1,0,0
576,7,24/11/2013,0,0,0,0,0,0
188,1,18/11/2013,7420,560,1,1,0,0
633,2,15/01/2013,5364,451,1,0,0,0
562,1,13/10/2014,17044,3104,1,0,0,0
13,7,29/06/2014,0,0,0,0,0,0
93,5,23/01/2015,5326,613,1,0,0,0
527,3,12/02/2014,8963,936,1,0,0,0
10,6,19/07/2014,4682,496,1,0,0,0
252,4,19/02/2015,10788,780,1,1,0,0
523,3,10/04/2013,16430,1973,1,1,0,0
12,5,07/06/2013,7715,1014,1,1,0,0
32,5,05/07/2013,4297,531,1,1,0,0
496,6,11/01/2014,6871,801,1,0,0,0
483,3,15/10/2014,4317,632,1,0,0,0
894,5,06/02/2015,10075,1244,1,1,0,0
554,3,24/07/2013,3872,485,1,0,0,1
145,6,30/11/2013,9912,1591,1,0,0,0
504,2,03/02/2015,7831,1079,1,1,0,1
999,3,11/02/2015,7210,563,1,0,0,1
364,3,30/07/2014,6130,697,1,1,0,1
104,3,03/09/2014,10474,1329,1,1,0,0
692,7,17/11/2013,0,0,0,0,0,0
224,1,27/10/2014,6301,460,1,0,0,1
56,4,24/04/2014,5126,393,1,0,0,1
127,1,07/01/2013,7204,844,1,1,0,0
142,4,12/12/2013,4546,602,1,0,0,0
285,5,21/02/2014,5156,485,1,1,0,0
402,2,25/11/2014,6657,619,1,1,0,0
750,5,13/06/2014,4288,399,1,0,0,1
446,5,07/03/2014,6761,826,1,1,0,0
971,3,14/05/2014,6203,791,1,0,0,0
106,4,14/03/2013,8033,805,1,0,0,0
1062,6,02/05/2015,7214,658,1,0,0,0
117,7,22/03/2015,0,0,0,0,0,0
11,7,28/12/2014,0,0,0,0,0,0
974,3,13/11/2013,8891,1410,1,0,0,0
973,2,25/06/2013,4420,620,1,0,0,0
681,1,23/02/2015,1961,303,1,0,0,0
955,4,11/07/2013,3280,378,1,0,0,0
345,4,21/05/2015,4760,507,1,1,0,0
748,2,20/05/2014,5977,476,1,1,0,0
64,3,19/03/2014,10233,754,1,1,0,0
867,6,04/01/2014,4414,418,1,0,0,0
55,2,24/06/2014,3525,530,1,0,0,0
925,3,10/07/2013,3933,917,1,0,0,0
961,7,22/06/2014,0,0,0,0,0,0
870,4,04/04/2013,7140,941,1,0,0,1
931,2,11/03/2014,2777,402,1,0,0,0
957,4,11/04/2013,7591,799,1,1,0,0
284,4,20/06/2013,3993,363,1,1,0,0
356,2,03/12/2013,6775,469,1,1,0,0
460,6,11/05/2013,1882,182,1,0,0,0
203,4,29/05/2014,0,0,0,0,a,0
499,1,25/11/2013,5096,767,1,0,0,0
81,1,29/06/2015,10348,674,1,1,0,0
244,1,23/02/2015,3537,417,1,0,0,0
559,2,19/02/2013,6734,788,1,1,0,0
918,7,22/06/2014,0,0,0,0,0,0
25,1,06/04/2015,0,0,0,0,b,1
267,6,17/01/2015,10999,1497,1,0,0,0
1081,7,09/11/2014,4268,781,1,0,0,0
834,1,30/09/2013,6845,767,1,0,0,1
621,7,24/05/2015,0,0,0,0,0,0
466,2,17/03/2015,10077,923,1,1,0,0
864,6,14/09/2013,2225,353,1,0,0,0
350,4,18/06/2015,7669,550,1,1,0,0
350,5,31/07/2015,8418,614,1,1,0,1
43,4,31/10/2013,6770,676,1,0,0,1
448,3,22/04/2015,7233,666,1,0,0,0
703,5,07/11/2014,3467,381,1,1,0,0
752,7,15/02/2015,0,0,0,0,0,0
430,6,26/10/2013,8065,726,1,0,0,0
362,5,16/08/2013,8876,1067,1,1,0,1
94,7,29/06/2014,0,0,0,0,0,0
117,3,25/12/2013,0,0,0,0,c,1
800,7,07/09/2014,0,0,0,0,0,0
639,6,21/03/2015,2489,277,1,0,0,0
954,2,26/05/2015,6196,807,1,0,0,1
506,3,12/02/2014,6459,850,1,0,0,0
586,7,12/05/2013,0,0,0,0,0,0
811,5,25/01/2013,3499,607,1,1,0,0
8,6,25/10/2014,3128,443,1,0,0,0
184,7,15/09/2013,0,0,0,0,0,0
1016,2,17/06/2014,7064,621,1,1,0,0
1039,5,16/05/2014,6673,874,1,0,0,0
419,5,16/05/2014,4435,794,1,0,0,0
641,5,14/02/2014,4950,520,1,0,0,0
207,3,28/01/2015,10896,1237,1,1,0,0
319,4,24/01/2013,7415,828,1,1,0,0
887,2,20/05/2014,6756,582,1,1,0,0
8,5,16/05/2014,3941,536,1,0,0,0
580,5,05/07/2013,10063,1642,1,1,0,1
738,3,03/09/2014,8987,684,1,1,0,0
181,2,10/09/2013,8633,824,1,1,0,1
905,4,11/07/2013,8642,1366,1,0,0,0
674,4,21/02/2013,7435,935,1,1,0,0
93,7,14/09/2014,0,0,0,0,0,0
4,4,25/09/2014,6629,1030,1,0,0,0
491,6,29/11/2014,9410,696,1,0,0,0
585,5,24/07/2015,3889,595,1,0,0,1
953,7,20/04/2014,0,0,0,0,0,0
815,7,18/05/2014,0,0,0,0,0,0
1063,7,24/05/2015,0,0,0,0,0,0
553,4,13/02/2014,4916,514,1,0,0,0
1064,2,08/04/2014,7704,925,1,0,0,0
581,6,24/05/2014,2317,279,1,0,0,0
1041,6,20/04/2013,6658,664,1,0,0,0
895,2,16/06/2015,11147,910,1,1,0,0
146,2,01/01/2013,0,0,0,0,a,1
38,1,08/04/2013,9336,752,1,1,0,0
977,4,26/03/2015,3352,421,1,0,0,0
859,6,19/01/2013,7869,764,1,0,0,0
668,1,13/05/2013,11268,1370,1,1,0,0
947,1,21/01/2013,8687,1032,1,1,0,0
135,5,12/04/2013,7007,615,1,1,0,0
82,1,18/08/2014,14044,1168,1,1,0,1
408,6,28/06/2014,4770,481,1,0,0,0
416,7,03/05/2015,0,0,0,0,0,0
1099,3,30/10/2013,7423,949,1,0,0,0
662,5,26/04/2013,9919,854,1,1,0,0
333,6,27/09/2014,8043,1115,1,0,0,0
50,6,03/01/2015,3927,316,1,0,0,0
98,1,08/09/2014,4356,433,1,0,0,0
1035,1,23/02/2015,3501,485,1,0,0,0
365,7,14/06/2015,0,0,0,0,0,0
895,2,19/08/2014,9101,799,1,1,0,1
1003,2,11/11/2014,8703,868,1,1,0,0
63,1,28/07/2014,9441,740,1,1,0,1
29,5,03/07/2015,9644,743,1,1,0,1
709,3,24/06/2015,9690,1381,1,0,0,0
621,7,16/06/2013,0,0,0,0,0,0
236,4,29/01/2015,7969,914,1,1,0,0
925,4,05/03/2015,6156,1053,1,1,0,0
321,2,29/04/2014,5736,563,1,1,0,0
514,4,26/12/2013,0,0,0,0,c,1
361,1,23/03/2015,3828,453,1,0,0,0
823,7,24/05/2015,0,0,0,0,0,0
949,4,05/02/2015,5443,495,1,1,0,1
277,2,23/06/2015,4827,448,1,0,0,0
98,3,13/03/2013,3107,327,1,0,0,0
315,3,23/07/2014,4295,458,1,0,0,1
891,4,17/01/2013,5582,828,1,0,0,0
482,1,22/09/2014,5314,672,1,0,0,0
309,7,02/03/2014,0,0,0,0,0,0
150,3,01/10/2014,9534,892,1,1,0,0
699,5,16/05/2014,7002,919,1,0,0,0
173,1,29/09/2014,10157,1193,1,1,0,0
714,2,17/09/2013,3100,254,1,0,0,0
393,5,14/06/2013,5857,595,1,0,0,0
348,2,15/10/2013,7010,661,1,0,0,0
1054,1,10/06/2013,5298,636,1,0,0,0
144,2,04/06/2013,8772,805,1,1,0,0
918,6,03/05/2014,2910,330,1,0,0,0
294,2,25/06/2013,4286,682,1,0,0,0
70,3,15/07/2015,6968,649,1,1,0,0
280,3,09/01/2013,5917,492,1,1,0,0
28,5,31/07/2015,7301,663,1,1,0,1
97,5,09/08/2013,6094,672,1,0,0,1
508,7,31/03/2013,0,0,0,0,0,0
318,5,30/08/2013,8730,808,1,1,0,0
694,2,17/12/2013,11367,936,1,1,0,0
849,7,25/05/2014,0,0,0,0,0,0
222,4,08/08/2013,3629,501,1,0,0,0
893,5,12/07/2013,4922,727,1,0,0,0
962,7,13/01/2013,0,0,0,0,0,0
165,2,03/06/2014,5352,500,1,1,0,0
740,2,30/06/2015,9932,635,1,1,0,0
88,2,27/05/2014,4464,505,1,0,0,0
800,4,28/02/2013,5280,511,1,0,0,0
265,3,29/04/2015,6738,619,1,1,0,0
362,6,11/01/2014,7577,1042,1,0,0,0
885,6,20/06/2015,6253,729,1,0,0,0
601,6,02/05/2015,6090,523,1,0,0,0
127,4,09/04/2015,3775,553,1,0,0,1
1112,7,12/10/2014,0,0,0,0,0,0
516,6,06/06/2015,5707,709,1,0,0,0
316,1,12/08/2013,14448,1252,1,1,0,1
903,7,01/06/2014,0,0,0,0,0,0
400,6,27/06/2015,5285,792,1,0,0,0
626,5,13/12/2013,9547,859,1,0,0,0
471,4,09/05/2013,0,0,0,0,a,0
1029,1,04/05/2015,8443,1106,1,1,0,0
690,2,28/10/2014,4406,753,1,0,0,0
373,5,06/02/2015,5429,324,1,1,0,0
11,1,04/03/2013,10942,1418,1,1,0,0
902,4,11/07/2013,4336,600,1,0,0,0
275,4,14/03/2013,5659,605,1,0,0,0
528,6,16/02/2013,7993,789,1,0,0,0
901,2,29/07/2014,7342,603,1,1,0,1
639,2,24/09/2013,5204,516,1,1,0,0
502,6,21/03/2015,8249,1188,1,0,0,0
846,6,07/12/2013,7418,678,1,0,0,0
372,6,21/06/2014,7478,693,1,0,0,0
354,6,22/03/2014,8342,737,1,0,0,0
596,2,17/09/2013,3197,569,1,0,0,0
142,5,20/02/2015,5282,678,1,1,0,0
69,4,24/10/2013,8710,1070,1,1,0,1
1015,2,16/12/2014,10310,669,1,1,0,0
454,2,09/07/2013,5080,684,1,0,0,0
723,2,07/07/2015,6267,514,1,0,0,0
842,3,30/01/2013,12568,898,1,0,0,0
813,1,01/12/2014,9047,892,1,1,0,0
898,2,11/06/2013,6156,729,1,0,0,0
506,4,18/06/2015,7814,830,1,1,0,0
174,6,27/04/2013,5865,474,1,0,0,0
791,2,18/11/2014,6041,743,1,0,0,0
690,4,19/02/2015,6306,873,1,1,0,0
176,7,02/03/2014,0,0,0,0,0,0
608,6,11/07/2015,4643,448,1,0,0,0
491,2,12/02/2013,3181,345,1,0,0,0
357,1,22/12/2014,11433,1452,1,0,0,1
421,5,09/05/2014,9844,1150,1,1,0,0
81,5,27/03/2015,7330,591,1,0,0,0
775,5,12/06/2015,7285,562,1,0,0,0
83,1,23/06/2014,3499,343,1,0,0,0
683,7,28/12/2014,0,0,0,0,0,0
260,4,12/03/2015,5166,782,1,0,0,0
41,2,03/09/2013,3581,274,1,0,0,1
185,3,20/05/2015,7182,510,1,1,0,0
764,3,03/04/2013,0,0,0,0,0,1
794,1,09/12/2013,3252,531,1,0,0,0
740,4,18/09/2014,6312,473,1,1,0,0
776,1,08/06/2015,4634,544,1,0,0,0
783,3,05/02/2014,6652,695,1,1,0,0
674,2,21/04/2015,5697,786,1,0,0,0
985,1,11/02/2013,6349,727,1,0,0,0
175,7,30/06/2013,0,0,0,0,0,0
866,1,09/12/2013,6707,473,1,0,0,0
942,1,11/05/2015,4512,381,1,0,0,0
966,5,03/10/2014,0,0,0,1,a,0
668,3,09/04/2014,7721,1106,1,0,0,0
505,4,14/05/2015,0,0,0,0,a,0
395,6,12/01/2013,2418,314,1,0,0,0
1114,4,12/03/2015,18536,2946,1,0,0,1
155,3,26/02/2014,4500,522,1,0,0,0
407,6,22/06/2013,3443,306,1,0,0,0
645,2,09/09/2014,7852,1059,1,0,0,1
420,7,03/05/2015,0,0,0,0,0,0
193,7,14/04/2013,0,0,0,0,0,0
970,2,28/04/2015,4142,481,1,1,0,0
523,3,18/03/2015,14105,1559,1,1,0,0
479,1,29/12/2014,14376,1617,1,0,0,1
709,6,03/01/2015,3635,407,1,0,0,0
1015,7,27/01/2013,0,0,0,0,0,0
78,4,09/04/2015,3438,469,1,0,0,0
277,7,17/02/2013,0,0,0,0,0,0
444,6,09/11/2013,17082,2056,1,0,0,0
1115,7,31/03/2013,0,0,0,0,0,0
222,1,28/04/2014,8406,820,1,1,0,0
170,7,17/11/2013,0,0,0,0,0,0
699,4,16/07/2015,7823,903,1,1,0,0
514,1,15/04/2013,3871,497,1,0,0,0
943,5,01/08/2014,8845,686,1,1,0,1
275,5,12/07/2013,6598,737,1,0,0,0
53,2,23/06/2015,4559,528,1,0,0,0
491,7,15/06/2014,0,0,0,0,0,0
606,1,30/12/2013,8340,909,1,0,0,1
350,6,23/03/2013,7238,576,1,0,0,0
1017,5,12/06/2015,5739,846,1,0,0,0
368,6,08/11/2014,8315,684,1,0,0,0
524,7,27/04/2014,1713,185,1,0,0,0
524,3,12/06/2013,6214,729,1,0,0,0
247,1,24/02/2014,5662,535,1,0,0,0
385,6,30/11/2013,8784,801,1,0,0,0
167,2,15/07/2014,13513,1374,1,1,0,0
981,3,25/12/2013,0,0,0,0,c,1
1,6,02/11/2013,5233,653,1,0,0,0
97,4,02/07/2015,7675,746,1,1,0,0
